sp|P0DOE3|AIMR_BPPHT,gi|771588359|ref|WP_045207915.1|;gi|778489791|gb|KJR69272.1|,71.164,88.89,378,107,1,1,378,6,381,1.62e-104,321
sp|P0DOE3|AIMR_BPPHT,gi|516292399|ref|WP_017695706.1|,47.632,69.47,380,196,2,2,378,11,390,2.45e-104,321
sp|P0DOE3|AIMR_BPPHT,gi|1175552066|ref|WP_082094175.1|;gi|805639586|gb|KKB72060.1|,41.053,63.16,380,222,2,1,378,9,388,3.44e-104,321
sp|P0DOE3|AIMR_BPPHT,gi|921061512|ref|WP_053075444.1|;gi|952943448|gb|KRT92723.1|,41.316,65.26,380,221,2,1,378,9,388,3.71e-104,321
sp|P0DOE3|AIMR_BPPHT,gi|1005278138|ref|WP_061573802.1|;gi|1004884928|gb|KYC94846.1|,70.899,88.89,378,108,1,1,378,6,381,7.39e-104,320
sp|P0DOE3|AIMR_BPPHT,gi|493690536|ref|WP_006640570.1|;gi|452972449|gb|EME72281.1|,40.789,65.26,380,223,2,1,378,9,388,7.77e-104,320
sp|P0DOE3|AIMR_BPPHT,gi|446972758|ref|WP_001050014.1|;gi|401179643|gb|EJQ86810.1|,16.883,37.14,385,303,7,2,374,22,401,9.41e-104,320
sp|P0DOE3|AIMR_BPPHT,gi|1227369221|ref|WP_094032754.1|;gi|1226573366|gb|OXS81441.1|,71.164,88.89,378,107,1,1,378,6,381,1.12e-103,319
sp|P0DOE3|AIMR_BPPHT,gi|507040637|ref|WP_016112297.1|;gi|500302686|gb|EOO24992.1|,17.647,39.90,391,294,8,2,374,23,403,1.51e-103,320
sp|P0DOE3|AIMR_BPPHT,gi|1208645243|gb|ASB89327.1|,40.789,64.21,380,223,2,1,378,10,389,1.89e-103,319
sp|P0DOE3|AIMR_BPPHT,gi|926235723|ref|WP_053574295.1|;gi|924900254|gb|KOS49191.1|;gi|1058357327|gb|ODB67867.1|,70.370,89.15,378,110,1,1,378,6,381,2.19e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|1207710184|ref|WP_088067928.1|;gi|1194403602|gb|OUB95807.1|,17.617,37.82,386,300,7,2,374,23,403,2.29e-103,320
sp|P0DOE3|AIMR_BPPHT,gi|1020112272|ref|WP_063246684.1|;gi|1017064727|gb|KZD54727.1|;gi|1017073213|gb|KZD63068.1|,17.647,40.41,391,294,8,2,374,23,403,2.29e-103,320
sp|P0DOE3|AIMR_BPPHT,gi|1209218452|ref|WP_088272913.1|,40.789,64.21,380,223,2,1,378,9,388,2.89e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|228621358|gb|EEK78212.1|;gi|228669945|gb|EEL25339.1|,17.391,40.41,391,295,8,2,374,75,455,3.27e-103,321
sp|P0DOE3|AIMR_BPPHT,gi|446994601|ref|WP_001071857.1|;gi|228810005|gb|EEM56391.1|;gi|1193839368|gb|OTW44036.1|;gi|1193869515|gb|OTW73590.1|;gi|1193901263|gb|OTX04808.1|;gi|1194164027|gb|OTZ62389.1|,17.708,40.10,384,299,7,2,373,24,402,3.34e-103,319
sp|P0DOE3|AIMR_BPPHT,gi|1002579578|ref|WP_061401337.1|;gi|1001033398|gb|KXO06146.1|,18.926,40.66,391,289,8,2,374,23,403,4.11e-103,319
sp|P0DOE3|AIMR_BPPHT,gi|1102038183|ref|WP_071582321.1|;gi|1101944346|gb|OIS63594.1|;gi|1101946669|gb|OIS65839.1|;gi|1101954571|gb|OIS73414.1|,59.367,77.84,379,153,1,1,378,6,384,4.15e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|975903840|ref|WP_059293807.1|;gi|974721007|gb|KUP30300.1|,59.367,78.89,379,153,1,1,378,6,384,4.24e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|817450242|ref|WP_046559782.1|;gi|817158478|gb|AKF31004.1|,75.532,88.56,376,90,1,1,376,6,379,4.54e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|506996385|ref|WP_016085069.1|;gi|500324135|gb|EOO43564.1|,17.662,39.74,385,300,7,2,374,22,401,5.28e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|1005276023|ref|WP_061571714.1|;gi|1004895520|gb|KYD05326.1|,41.161,64.12,379,221,2,2,378,8,386,5.49e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|446927305|ref|WP_001004561.1|;gi|573586334|gb|ETT84581.1|;gi|806794657|gb|KKC52198.1|;gi|859491025|gb|KMP15564.1|;gi|859517428|gb|KMP41353.1|;gi|859603062|gb|KMQ24509.1|;gi|882935440|emb|CJC28216.1|;gi|895736664|emb|COF51545.1|;gi|895797952|emb|COK36315.1|;gi|1003803585|gb|KXY02171.1|;gi|1003892543|gb|KXY84976.1|;gi|1003893318|gb|KXY85678.1|;gi|1017083373|gb|KZD73091.1|;gi|1017084984|gb|KZD74668.1|;gi|1043273205|gb|OBZ60878.1|;gi|1103795849|gb|OJD76630.1|;gi|1103890513|gb|OJE40131.1|;gi|1139584863|gb|ONG77060.1|;gi|1151508991|gb|OOR39196.1|;gi|1195610190|emb|SME39121.1|;gi|1220018370|gb|OXL91251.1|,17.391,40.41,391,295,8,2,374,23,403,6.27e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|989019149|ref|WP_060964996.1|;gi|987473053|gb|AME08480.1|,75.266,88.83,376,91,1,1,376,6,379,7.40e-103,317
sp|P0DOE3|AIMR_BPPHT,gi|756146945|ref|WP_042596095.1|;gi|755214725|gb|KIP25492.1|;gi|1010942239|gb|AMR88469.1|;gi|1194130136|gb|OTZ29266.1|,17.617,38.08,386,300,7,2,374,23,403,8.41e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|755163290|ref|WP_042512097.1|;gi|753290200|gb|AJG56788.1|,17.647,40.15,391,294,8,2,374,23,403,9.58e-103,318
sp|P0DOE3|AIMR_BPPHT,gi|446928906|ref|WP_001006162.1|;gi|228847296|gb|EEM92256.1|;gi|755212850|gb|KIP23617.1|;gi|1010942305|gb|AMR88534.1|;gi|1194130801|gb|OTZ29929.1|;gi|1194141787|gb|OTZ40666.1|,17.391,40.41,391,295,8,2,374,23,403,1.11e-102,318
sp|P0DOE3|AIMR_BPPHT,gi|635177624|gb|KDE21692.1|,40.369,63.85,379,224,2,2,378,8,386,1.30e-102,317
sp|P0DOE3|AIMR_BPPHT,gi|1184765888|ref|WP_085313713.1|;gi|1182083752|gb|ARJ26045.1|,17.662,40.00,385,299,7,2,373,24,403,1.44e-102,318
sp|P0DOE3|AIMR_BPPHT,gi|446925512|ref|WP_001002768.1|;gi|401799238|gb|AFQ13096.1|,17.391,39.39,391,295,8,2,374,23,403,1.48e-102,317
sp|P0DOE3|AIMR_BPPHT,gi|1141046976|ref|WP_076872738.1|;gi|1139571505|gb|ONG64668.1|,17.903,39.39,391,293,8,2,374,23,403,1.76e-102,317
sp|P0DOE3|AIMR_BPPHT,gi|1005575503|ref|WP_061667722.1|;gi|1003859750|gb|KXY54453.1|,17.143,37.14,385,302,7,2,374,22,401,1.86e-102,317
sp|P0DOE3|AIMR_BPPHT,gi|504284901|ref|WP_014472003.1|;gi|328912255|gb|AEB63851.1|,75.798,88.83,376,89,1,1,376,6,379,1.88e-102,316
sp|P0DOE3|AIMR_BPPHT,gi|1196969837|ref|WP_086392716.1|;gi|1194055032|gb|OTY56416.1|;gi|1194168911|gb|OTZ67128.1|,17.903,39.39,391,293,8,2,374,23,403,1.90e-102,317
sp|P0DOE3|AIMR_BPPHT,gi|446972757|ref|WP_001050013.1|;gi|401112293|gb|EJQ20173.1|;gi|500511685|gb|EOP77657.1|,17.692,37.44,390,294,9,2,374,22,401,1.92e-102,317
sp|P0DOE3|AIMR_BPPHT,gi|1216908259|ref|WP_089172323.1|;gi|1216482309|gb|ASL62656.1|,18.205,37.69,390,292,8,2,374,22,401,2.31e-102,317
sp|P0DOE3|AIMR_BPPHT,gi|766621790|ref|WP_044797329.1|,17.903,39.64,391,293,8,2,374,23,403,2.71e-102,317
sp|P0DOE3|AIMR_BPPHT,gi|1196988015|ref|WP_086406461.1|;gi|1193850681|gb|OTW55162.1|;gi|1193883319|gb|OTW87161.1|;gi|1193889446|gb|OTW93167.1|,16.839,39.12,386,303,7,2,374,23,403,2.77e-102,317
sp|P0DOE3|AIMR_BPPHT,gi|446925984|ref|WP_001003240.1|;gi|401793743|gb|AFQ19780.1|,17.647,39.90,391,294,8,2,374,23,403,3.37e-102,316
sp|P0DOE3|AIMR_BPPHT,gi|1090797426|emb|SEG86785.1|,17.617,38.08,386,300,7,2,374,23,403,4.77e-102,316
sp|P0DOE3|AIMR_BPPHT,gi|446999820|ref|WP_001077076.1|;gi|228640804|gb|EEK97159.1|;gi|358356363|dbj|BAL21533.1|;gi|401074153|gb|EJP82559.1|;gi|500365397|gb|EOO82179.1|;gi|500378846|gb|EOO95299.1|;gi|1043841539|gb|ANT40268.1|;gi|1043841610|gb|ANT40338.1|,17.448,39.84,384,300,7,2,373,24,402,6.39e-102,316
sp|P0DOE3|AIMR_BPPHT,gi|116584741|gb|ABK00856.1|;gi|116585012|gb|ABK01121.1|;gi|218540463|gb|ACK92859.1|;gi|1195598968|emb|SME45267.1|,17.969,40.36,384,287,8,2,367,23,396,7.35e-102,315
sp|P0DOE3|AIMR_BPPHT,gi|446972762|ref|WP_001050018.1|;gi|401249135|gb|EJR55444.1|,17.143,36.88,385,302,7,2,374,22,401,7.96e-102,315
sp|P0DOE3|AIMR_BPPHT,gi|1181503889|ref|WP_084796705.1|,18.159,40.15,391,292,9,2,374,38,418,8.67e-102,316
sp|P0DOE3|AIMR_BPPHT,gi|766623064|ref|WP_044798444.1|;gi|764027202|gb|AJQ62538.1|;gi|1194046203|gb|OTY47755.1|,17.876,38.34,386,299,7,2,374,23,403,1.04e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|446972760|ref|WP_001050016.1|;gi|673961246|gb|AIK29659.1|;gi|721827297|gb|KGZ87211.1|;gi|721886783|gb|KHA45595.1|;gi|753718573|gb|AJH85552.1|,16.623,39.74,385,304,7,2,374,22,401,1.04e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|1049469874|emb|SCA85821.1|,40.263,63.95,380,225,2,1,378,10,389,1.07e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|1207632517|ref|WP_087997132.1|;gi|1193850676|gb|OTW55158.1|,17.358,39.12,386,301,7,2,374,23,403,1.46e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|446972761|ref|WP_001050017.1|;gi|167527582|gb|EDR90428.1|;gi|170666046|gb|EDT16840.1|;gi|300379378|gb|ADK08280.1|;gi|403391566|gb|EJY88858.1|;gi|589085349|gb|AHK41862.1|;gi|664796912|gb|AIF59764.1|;gi|674823494|gb|KFL76048.1|;gi|753422530|gb|AJH37312.1|;gi|753480740|gb|AJH54408.1|;gi|1127861176|gb|APT29297.1|,16.623,39.74,385,304,7,2,374,22,401,1.49e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|504283052|ref|WP_014470154.1|;gi|328552966|gb|AEB23458.1|;gi|341827209|gb|AEK88460.1|;gi|703581726|gb|AIW34087.1|,41.161,64.12,379,221,2,2,378,8,386,1.75e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|1178766240|ref|WP_083217252.1|,40.263,63.95,380,225,2,1,378,9,388,1.83e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|1207610779|ref|WP_087976774.1|;gi|1194055253|gb|OTY56634.1|;gi|1194080733|gb|OTY81595.1|;gi|1194147383|gb|OTZ46108.1|,16.880,40.41,391,297,8,2,374,23,403,1.87e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|1207604313|ref|WP_087971056.1|;gi|1193925359|gb|OTX28573.1|,17.179,37.69,390,296,8,2,374,22,401,1.88e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|506987360|ref|WP_016078767.1|;gi|500279765|gb|EOO04888.1|;gi|500364205|gb|EOO81068.1|,16.839,37.05,386,304,7,1,374,21,401,2.11e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|1207606745|ref|WP_087973163.1|;gi|1194079557|gb|OTY80467.1|,17.876,37.82,386,299,7,2,374,23,403,2.15e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|507022950|ref|WP_016095041.1|;gi|500286713|gb|EOO11197.1|,18.159,39.13,391,292,8,2,374,23,403,2.23e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|1196983344|ref|WP_086403283.1|;gi|1194187559|gb|OTZ85294.1|,17.922,38.44,385,298,7,2,373,23,402,2.25e-101,315
sp|P0DOE3|AIMR_BPPHT,gi|1180184617|ref|WP_083703969.1|,38.259,60.16,379,232,2,2,378,8,386,2.28e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|1231822446|ref|WP_094374122.1|;gi|1230977246|gb|OYO51061.1|;gi|1230977443|gb|OYO51226.1|;gi|1230977590|gb|OYO51364.1|;gi|1230985889|gb|OYO59516.1|;gi|1230994051|gb|OYO67576.1|;gi|1230994434|gb|OYO67677.1|;gi|1231008320|gb|OYO75870.1|;gi|1231008525|gb|OYO76007.1|;gi|1231008911|gb|OYO76288.1|;gi|1231016877|gb|OYO84241.1|,18.926,40.66,391,289,9,2,374,23,403,2.65e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|1159315784|ref|WP_079246576.1|;gi|1158657305|gb|AQY42591.1|,17.876,38.60,386,299,7,2,374,23,403,2.73e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|488095553|ref|WP_002166950.1|;gi|401220055|gb|EJR26702.1|,17.903,39.13,391,293,8,2,374,23,403,3.25e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|506987239|ref|WP_016078651.1|;gi|500279821|gb|EOO04933.1|;gi|500364911|gb|EOO81733.1|,17.922,38.18,385,298,7,2,373,23,402,3.55e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|1207559140|ref|WP_087948193.1|;gi|1193877447|gb|OTW81404.1|;gi|1193914454|gb|OTX17844.1|,17.617,38.60,386,300,7,2,374,23,403,3.67e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|549781683|ref|WP_022553110.1|;gi|549061539|emb|CDH95413.1|,74.468,88.83,376,94,1,1,376,6,379,3.85e-101,313
sp|P0DOE3|AIMR_BPPHT,gi|1189733923|ref|WP_085782940.1|;gi|1189117853|gb|ARO21767.1|,17.143,39.74,385,302,7,2,374,22,401,4.32e-101,313
sp|P0DOE3|AIMR_BPPHT,gi|1129434673|ref|WP_075395852.1|,18.926,40.66,391,289,9,2,374,38,418,5.13e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|499564067|ref|WP_011244850.1|;gi|56899909|ref|YP_173281.1|;gi|56800343|gb|AAW31010.1|,18.926,40.66,391,289,9,2,374,38,418,5.18e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|446923827|ref|WP_001001083.1|;gi|326943497|gb|AEA19390.1|;gi|452109355|gb|AGG05089.1|;gi|500408572|gb|EOP24339.1|;gi|500449682|gb|EOP62388.1|;gi|500514401|gb|EOP80225.1|;gi|542045381|gb|ERH97153.1|;gi|633273998|gb|AHZ54772.1|;gi|657517550|gb|KEH50212.1|;gi|661917381|gb|AIE37222.1|;gi|676324047|gb|AIM34810.1|;gi|756023113|gb|AJK38146.1|;gi|803757013|gb|KKB27609.1|;gi|827038079|gb|AKJ62726.1|;gi|944305715|gb|ALL62133.1|;gi|1016869842|gb|AMX80448.1|;gi|1102930689|gb|OIX19010.1|;gi|1153017257|gb|OPA29326.1|;gi|1193936577|gb|OTX39638.1|;gi|1194118946|gb|OTZ18407.1|;gi|1194148412|gb|OTZ47106.1|;gi|1194200308|gb|OTZ97749.1|;gi|1194207357|gb|OUA04601.1|,16.880,40.92,391,297,8,2,374,23,403,5.30e-101,313
sp|P0DOE3|AIMR_BPPHT,gi|1169192255|ref|WP_080494686.1|,17.617,37.82,386,300,7,2,374,23,403,6.04e-101,313
sp|P0DOE3|AIMR_BPPHT,gi|1005571562|ref|WP_061664812.1|;gi|1003829709|gb|KXY26571.1|,19.133,41.84,392,288,9,2,374,22,403,6.10e-101,313
sp|P0DOE3|AIMR_BPPHT,gi|545600513|ref|WP_021728146.1|;gi|734586106|gb|AJA23316.1|;gi|1194105453|gb|OTZ05450.1|;gi|1194249490|gb|OUA45404.1|;gi|1221294346|gb|OXR52921.1|,18.135,37.56,386,298,7,2,374,23,403,6.65e-101,313
sp|P0DOE3|AIMR_BPPHT,gi|489392659|ref|WP_003299188.1|;gi|228828555|gb|EEM74254.1|;gi|1193951302|gb|OTX54222.1|,18.926,40.92,391,289,9,2,374,38,418,6.87e-101,314
sp|P0DOE3|AIMR_BPPHT,gi|1207702284|ref|WP_088060606.1|;gi|1067599024|emb|SCN41926.1|,18.670,42.20,391,290,8,2,374,23,403,7.03e-101,313
sp|P0DOE3|AIMR_BPPHT,gi|752690758|ref|WP_041338585.1|;gi|751899701|gb|KIN51270.1|,65.699,79.68,379,129,1,1,378,6,384,9.04e-101,312
sp|P0DOE3|AIMR_BPPHT,gi|1140927663|ref|WP_076775910.1|;gi|1051583226|gb|AOB42242.1|;gi|1134386001|gb|OMH24054.1|;gi|1193982899|gb|OTX85456.1|,17.358,39.64,386,301,7,2,374,23,403,9.73e-101,313
sp|P0DOE3|AIMR_BPPHT,gi|1207610768|ref|WP_087976763.1|;gi|1194055089|gb|OTY56472.1|;gi|1194080659|gb|OTY81523.1|;gi|1194149377|gb|OTZ48049.1|,17.391,40.41,391,295,8,2,374,23,403,1.03e-100,313
sp|P0DOE3|AIMR_BPPHT,gi|545599724|ref|WP_021727863.1|;gi|565333466|gb|ETE96394.1|;gi|859575288|gb|KMP97378.1|;gi|859575337|gb|KMP97423.1|;gi|859598696|gb|KMQ20229.1|;gi|1194080024|gb|OTY80912.1|;gi|1194099706|gb|OTY99863.1|;gi|1194099771|gb|OTY99925.1|;gi|1194099821|gb|OTY99972.1|;gi|1194109480|gb|OTZ09328.1|;gi|1194109497|gb|OTZ09342.1|;gi|1194113593|gb|OTZ13289.1|;gi|1194219097|gb|OUA16011.1|;gi|1194219175|gb|OUA16086.1|;gi|1194219414|gb|OUA16307.1|;gi|1194219485|gb|OUA16367.1|;gi|1194220914|gb|OUA17743.1|;gi|1194221420|gb|OUA18222.1|;gi|1194221529|gb|OUA18328.1|;gi|1194221556|gb|OUA18352.1|;gi|1194222368|gb|OUA19125.1|;gi|1194226188|gb|OUA22801.1|;gi|1194233313|gb|OUA29752.1|;gi|1194240163|gb|OUA36398.1|;gi|1194240203|gb|OUA36435.1|;gi|1194240286|gb|OUA36515.1|;gi|1194240702|gb|OUA36912.1|;gi|1194275855|gb|OUA71325.1|;gi|1194276063|gb|OUA71526.1|;gi|1194276097|gb|OUA71558.1|;gi|1194276115|gb|OUA71574.1|;gi|1194277173|gb|OUA72609.1|;gi|1194279064|gb|OUA74473.1|;gi|1221292574|gb|OXR51335.1|,17.876,38.08,386,299,7,2,374,23,403,1.16e-100,313
sp|P0DOE3|AIMR_BPPHT,gi|446972756|ref|WP_001050012.1|;gi|228670355|gb|EEL25701.1|,17.179,37.18,390,296,9,2,374,22,401,1.20e-100,313
sp|P0DOE3|AIMR_BPPHT,gi|1207694871|ref|WP_088053665.1|;gi|1195650358|emb|SMD61438.1|,19.182,39.90,391,288,8,2,374,23,403,1.33e-100,312
sp|P0DOE3|AIMR_BPPHT,gi|495619424|ref|WP_008344003.1|;gi|388427586|gb|EIL85391.1|,37.731,59.63,379,234,2,2,378,8,386,1.71e-100,311
sp|P0DOE3|AIMR_BPPHT,gi|363613587|gb|EHL65097.1|,18.159,40.15,391,292,9,2,374,23,403,1.79e-100,312
sp|P0DOE3|AIMR_BPPHT,gi|487922856|ref|WP_001996322.1|;gi|196020800|gb|EDX59531.1|;gi|753659322|gb|AJI09088.1|,19.430,40.93,386,293,8,2,374,23,403,2.10e-100,312
sp|P0DOE3|AIMR_BPPHT,gi|1207623108|ref|WP_087988171.1|,17.098,40.16,386,302,7,2,374,37,417,2.10e-100,312
sp|P0DOE3|AIMR_BPPHT,gi|452115103|gb|EME05500.1|,39.516,64.52,372,223,2,2,371,1,372,2.24e-100,311
sp|P0DOE3|AIMR_BPPHT,gi|446923828|ref|WP_001001084.1|;gi|401074528|gb|EJP82926.1|;gi|500618364|gb|EOQ58677.1|,17.098,40.16,386,302,7,2,374,23,403,2.53e-100,312
sp|P0DOE3|AIMR_BPPHT,gi|518542086|ref|WP_019712293.1|;gi|751882500|gb|KIN34401.1|;gi|751900342|gb|KIN51903.1|;gi|1017103954|gb|KZD93375.1|;gi|1064276875|gb|ODV46624.1|;gi|1110826042|gb|OJH62464.1|,39.516,64.52,372,223,2,2,371,8,379,2.88e-100,311
sp|P0DOE3|AIMR_BPPHT,gi|1207764091|ref|WP_088118901.1|;gi|1194046822|gb|OTY48326.1|,18.414,42.20,391,291,8,2,374,35,415,3.05e-100,312
sp|P0DOE3|AIMR_BPPHT,gi|1197007134|ref|WP_086423606.1|;gi|1194335467|gb|OUB29476.1|,18.670,41.94,391,290,8,2,374,23,403,3.07e-100,311
sp|P0DOE3|AIMR_BPPHT,gi|872704630|ref|WP_048556249.1|,18.135,37.82,386,298,7,2,374,23,403,3.17e-100,311
sp|P0DOE3|AIMR_BPPHT,gi|545132185|ref|WP_021493560.1|;gi|542013428|gb|ERH59273.1|,74.202,88.83,376,95,1,1,376,6,379,3.30e-100,310
sp|P0DOE3|AIMR_BPPHT,gi|401127738|gb|EJQ35446.1|,18.670,41.43,391,290,9,2,374,33,413,3.45e-100,312
sp|P0DOE3|AIMR_BPPHT,gi|985613257|ref|WP_060852742.1|;gi|823277877|dbj|BAR87722.1|,16.839,39.12,386,303,7,2,374,23,403,3.50e-100,311
sp|P0DOE3|AIMR_BPPHT,gi|497654802|ref|WP_009968986.1|;gi|9630206|ref|NP_046633.1|;gi|16079145|ref|NP_389968.1|;gi|75077769|sp|O64094.1|AIMR_BPSPB;gi|81342043|sp|O31927.1|YOPK_BACSU;gi|2634506|emb|CAB14004.1|;gi|3025559|gb|AAC13054.1|;gi|402481519|gb|AFQ58028.1|;gi|459389888|gb|AGG61474.1|;gi|649011469|gb|AIC40523.1|;gi|649015833|gb|AIC44755.1|;gi|723798601|emb|CEI57291.1|;gi|724427796|emb|CEJ77716.1|;gi|728885009|gb|AIY93404.1|;gi|728889318|gb|AIY97712.1|;gi|749186076|gb|AJE94786.1|;gi|760454199|gb|KIX80283.1|;gi|807074456|gb|AKC47662.1|;gi|906389844|gb|KNB76592.1|;gi|922818194|gb|KOO01478.1|;gi|1012901846|gb|AMS47661.1|;gi|1017092404|gb|KZD82016.1|;gi|1026722576|gb|OAE04068.1|;gi|1049083919|gb|ANX08040.1|;gi|1051022053|gb|AOA11415.1|;gi|1072802520|gb|AOT48381.1|;gi|1150404682|gb|AQR82089.1|;gi|1150918422|gb|AQR86303.1|;gi|1162902957|gb|AQZ90984.1|,39.516,64.52,372,223,2,2,371,8,379,3.51e-100,311
sp|P0DOE3|AIMR_BPPHT,gi|1057672586|ref|WP_068947534.1|;gi|1051351046|gb|AOA54452.1|,39.247,64.25,372,224,2,2,371,8,379,4.31e-100,310
sp|P0DOE3|AIMR_BPPHT,gi|1207659922|ref|WP_088021483.1|;gi|1194007666|gb|OTY09897.1|;gi|1194319263|gb|OUB13701.1|,18.414,41.94,391,291,8,2,374,23,403,4.69e-100,311
sp|P0DOE3|AIMR_BPPHT,gi|488098431|ref|WP_002169828.1|;gi|401223426|gb|EJR29997.1|,18.135,39.12,386,298,7,2,374,23,403,4.74e-100,311
sp|P0DOE3|AIMR_BPPHT,gi|1009037215|gb|AMR46853.1|,39.516,64.52,372,223,2,2,371,8,379,4.96e-100,310
sp|P0DOE3|AIMR_BPPHT,gi|1062648672|ref|WP_069322695.1|;gi|1062416339|gb|AOL97929.1|,39.247,64.52,372,224,2,2,371,8,379,6.37e-100,310
sp|P0DOE3|AIMR_BPPHT,gi|546322010|ref|WP_021837930.1|;gi|532549133|gb|EQM25345.1|,39.314,64.38,379,228,2,2,378,7,385,6.44e-100,310
sp|P0DOE3|AIMR_BPPHT,gi|948045436|ref|WP_056704505.1|;gi|945354908|gb|KQU12125.1|,45.383,66.23,379,205,2,2,378,7,385,7.75e-100,310
sp|P0DOE3|AIMR_BPPHT,gi|727232861|ref|WP_033693640.1|;gi|674833667|gb|KFL86145.1|;gi|1194400661|gb|OUB92948.1|,16.146,39.06,384,305,7,2,373,24,402,8.51e-100,310
sp|P0DOE3|AIMR_BPPHT,gi|1141032798|ref|WP_076868471.1|;gi|1139596678|gb|ONG88380.1|,18.670,41.94,391,290,8,2,374,23,403,1.03e-99,310
sp|P0DOE3|AIMR_BPPHT,gi|695807677|ref|WP_032721683.1|;gi|668756454|gb|KFC32326.1|;gi|1094634814|emb|SEO23401.1|,38.978,64.25,372,225,2,2,371,8,379,1.11e-99,309
sp|P0DOE3|AIMR_BPPHT,gi|752705694|ref|WP_041352916.1|;gi|751884641|gb|KIN36497.1|,39.247,64.52,372,224,2,2,371,8,379,1.13e-99,309
sp|P0DOE3|AIMR_BPPHT,gi|753741739|gb|AJI31730.1|,18.414,40.15,391,291,8,2,374,23,403,1.45e-99,310
sp|P0DOE3|AIMR_BPPHT,gi|1167587993|ref|WP_080023463.1|,17.903,40.15,391,293,9,2,374,38,418,1.46e-99,310
sp|P0DOE3|AIMR_BPPHT,gi|446928838|ref|WP_001006094.1|;gi|401793507|gb|AFQ19545.1|,19.171,41.19,386,294,8,2,374,23,403,1.67e-99,310
sp|P0DOE3|AIMR_BPPHT,gi|1121195044|ref|WP_073535574.1|;gi|1114358950|gb|OKA30175.1|,17.647,39.64,391,294,8,2,374,19,399,2.01e-99,309
